date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:14	108891/108891	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:13%20GMT	https://responsimart.com/cdn/shop/products/suporte-de-talheres-em-aco-inoxidavel-s_main-0_800x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/suporte-de-talheres-em-aco-inoxidavel-s_main-0_800x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:14%20GMT	http://responsimart.com/cdn/shop/products/S5bbbf9adf57e4916838b04380b522f30p_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S5bbbf9adf57e4916838b04380b522f30p_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:15	90402/90402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:14%20GMT	https://responsimart.com/cdn/shop/products/Sc03d4f37207d468aa93d20006e811272T_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sc03d4f37207d468aa93d20006e811272T_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:15%20GMT	http://responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-2_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-2_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:17	58369/58369	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:15%20GMT	https://responsimart.com/cdn/shop/products/S5bbbf9adf57e4916838b04380b522f30p_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S5bbbf9adf57e4916838b04380b522f30p_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:18%20GMT	http://responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-1_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-1_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:19	75330/75330	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:17%20GMT	https://responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-2_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-2_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:19%20GMT	http://responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-3_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-3_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:20	87190/87190	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:19%20GMT	https://responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-1_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-1_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:20%20GMT	http://responsimart.com/cdn/shop/products/suporte-de-talheres-em-aco-inoxidavel-s_main-0_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/suporte-de-talheres-em-aco-inoxidavel-s_main-0_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:22	72931/72931	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:20%20GMT	https://responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-3_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/talheres-de-cozinha-organizador-faca-sup_main-3_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:23%20GMT	http://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:24	108891/108891	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:22%20GMT	https://responsimart.com/cdn/shop/products/suporte-de-talheres-em-aco-inoxidavel-s_main-0_1024x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/suporte-de-talheres-em-aco-inoxidavel-s_main-0_1024x7d83.jpg	(from https://responsimart.com/products/porta-talheres-de-inox-para-pia)
15:03:25	86676/86676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:25%20GMT	https://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:26	56730/56730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:25%20GMT	https://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_600x600_crop_center.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_600x600_crop_center889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:26%20GMT	http://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:26	1020/1020	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:4c416c5e29cff979e10368efd4c6f537%22	https://responsimart.com/products/organizador-de-cabos-e-tomadas.oembed	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/organizador-de-cabos-e-tomadas.oembed	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:26%20GMT	http://responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:28	86825/86825	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:26%20GMT	https://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:28%20GMT	http://responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:29	65083/65083	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:27%20GMT	https://responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:29%20GMT	http://responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:30	60515/60515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:29%20GMT	https://responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:31%20GMT	http://responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:32	75438/75438	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:31%20GMT	https://responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:33%20GMT	http://responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:34	63089/63089	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:32%20GMT	https://responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:36	44689/44689	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:34%20GMT	https://responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:35%20GMT	http://responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:37%20GMT	http://responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:38	36395/36395	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:37%20GMT	https://responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:38%20GMT	http://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:39	33454/33454	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:38%20GMT	https://responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_800x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_800x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:39%20GMT	http://responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:40	86676/86676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:39%20GMT	https://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:40%20GMT	http://responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:41	71223/71223	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:40%20GMT	https://responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S685a0835af234a0a817db6c4ac576fedD_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:42%20GMT	http://responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:43	64518/64518	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:41%20GMT	https://responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S3e1e8b719ae04cdf8cb8e973af72872be_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:44%20GMT	http://responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:44	74065/74065	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:43%20GMT	https://responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S371f34eb08d448b1a48d26fe031086bdx_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:45%20GMT	http://responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:46	66590/66590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:44%20GMT	https://responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S92f528f98f674c8084060efc047d1996M_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:46%20GMT	http://responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:47	54809/54809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:46%20GMT	https://responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S95c5f016359b4307bb7d26c2453202e5e_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:49	40213/40213	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:47%20GMT	https://responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S6b6a95ac504e4a67be078704636892a2G_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:48%20GMT	http://responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:50%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium12d83.webp	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:52	40907/40907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:49%20GMT	https://responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_1024x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/S4667f74bbfb8428aa5588c812c82c2d3M_1024x889f.jpg	(from https://responsimart.com/products/organizador-de-cabos-e-tomadas)
15:03:52	45945/45945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:51%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium12d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:53	45945/45945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:52%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_600x600_crop_center.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_600x600_crop_center2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:55	3456/3456	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:305e59d0c0351f4530b680c14465fd61%22	https://responsimart.com/products/saboneteira-para-banheiro.oembed	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/saboneteira-para-banheiro.oembed	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:53%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_800x2d83.webp	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:55%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium12_800x.jpg?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium12_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:55	45945/45945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:54%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:55%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium11_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium11_800x2d83.webp	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:57	63776/63776	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:55%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium12_800x.jpg?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium12_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:58%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium5_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium5_800x2d83.webp	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:59	57597/57597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:56%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium11_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium11_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:03:59	23421/23421	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:03:58%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium5_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium5_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:04:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:03:59%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium8_800x.jpg?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium8_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:04:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:04:01%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium9_800x.jpg?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium9_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:04:01	119887/119887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2018:04:00%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium8_800x.jpg?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium8_800x2d83.jpg	(from https://responsimart.com/products/saboneteira-para-banheiro)
15:04:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2018:04:01%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium6_800x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium6_800x2d83.webp	(from https://responsimart.com/products/saboneteira-para-banheiro)
